1657,Kepler-1169,1,1,1.23,1.24,0.262
1658,Kepler-117,1,2,1.61,1.13,0.538
1659,Kepler-1170,1,1,0.76,0.80,-0.338
1660,Kepler-1171,1,1,1.95,1.58,0.869
1661,Kepler-1172,1,1,0.89,0.92,-0.161
1662,Kepler-1173,1,1,0.82,0.86,-0.435
1663,Kepler-1174,1,1,1.04,1.04,0.555
1664,Kepler-1175,1,1,0.86,0.90,-0.340
1665,Kepler-1176,1,1,1.02,1.01,-0.117
1666,Kepler-1177,1,1,0.97,0.98,0.342
1667,Kepler-1178,1,1,0.75,0.80,-0.277
1668,Kepler-1179,1,1,0.81,0.84,-0.444
1669,Kepler-118,1,2,1.09,0.81,-0.377
1670,Kepler-1180,1,1,1.14,1.09,0.417
1671,Kepler-1181,1,2,1.30,1.17,0.472
1672,Kepler-1182,1,1,1.05,1.04,0.256
1673,Kepler-1183,1,1,0.99,1.00,0.255
1674,Kepler-1184,1,1,1.07,1.05,0.065
1675,Kepler-1185,1,1,0.87,0.96,0.282
1676,Kepler-1186,1,1,0.93,0.95,0.064
1677,Kepler-1187,1,1,1.09,1.06,0.136
1678,Kepler-1188,1,1,1.06,1.04,0.398
1679,Kepler-1189,1,1,1.16,1.11,0.041
1680,Kepler-119,1,2,0.84,0.92,-0.037
1681,Kepler-1190,1,1,0.72,0.76,-0.727
1682,Kepler-1191,1,1,0.81,0.85,-0.226
1683,Kepler-1192,1,1,0.83,0.86,-0.128
1684,Kepler-1193,1,1,1.21,1.08,0.351
1685,Kepler-1194,1,1,0.92,0.94,-0.127
1686,Kepler-1195,1,1,0.71,0.74,-0.446
1687,Kepler-1196,1,1,0.97,0.98,-0.047
1688,Kepler-1197,1,1,0.72,0.78,-0.666
1689,Kepler-1198,1,1,0.90,0.93,-0.232
1690,Kepler-1199,1,1,1.17,0.94,0.187
1691,Kepler-12,1,1,1.48,1.17,0.449
1692,Kepler-120,1,2,0.53,0.65,-0.677
1693,Kepler-1200,1,1,0.70,0.74,-0.689
1694,Kepler-1201,1,1,1.24,1.15,0.044
1695,Kepler-1202,1,1,1.04,1.03,-0.134
1696,Kepler-1203,1,1,0.61,0.64,-0.854
1697,Kepler-1204,1,1,1.03,1.03,-0.058
1698,Kepler-1205,1,1,0.81,0.84,-0.418
1699,Kepler-1206,1,1,0.75,0.80,-0.620
1700,Kepler-1207,1,1,1.06,1.06,0.638
1701,Kepler-1208,1,1,0.76,0.80,-0.553
1702,Kepler-1209,1,1,1.38,1.23,0.343
1703,Kepler-121,1,2,0.70,0.86,-0.474
1704,Kepler-1210,1,1,0.92,0.94,-0.149
1705,Kepler-1211,1,1,0.94,0.96,0.134
1706,Kepler-1212,1,1,1.15,1.10,0.211
1707,Kepler-1213,1,1,1.21,1.14,0.395
1708,Kepler-1214,1,1,0.80,0.85,-0.419
1709,Kepler-1215,1,1,0.93,0.95,-0.182
1710,Kepler-1216,1,1,0.98,0.99,0.073
1711,Kepler-1217,1,1,1.08,1.06,0.085
1712,Kepler-1218,1,1,1.10,1.06,0.363
1713,Kepler-1219,1,1,1.94,1.25,0.926
1714,Kepler-122,1,5,1.22,1.08,0.270
1715,Kepler-1220,1,1,0.99,1.00,0.025
1716,Kepler-1221,1,1,0.82,0.87,-0.355
1717,Kepler-1222,1,1,0.80,0.84,-0.458
1718,Kepler-1223,1,1,0.75,0.80,-0.541
1719,Kepler-1224,1,1,1.22,1.18,0.293
1720,Kepler-1225,1,1,1.19,1.13,0.333
1721,Kepler-1226,1,1,1.02,1.02,0.359
1722,Kepler-1227,1,1,0.95,0.97,-0.158
1723,Kepler-1228,1,1,0.74,0.78,-0.555
1724,Kepler-1229,1,1,0.51,0.54,-1.533
1725,Kepler-123,1,2,1.26,1.01,0.410
1726,Kepler-1230,1,1,1.08,1.06,0.096
1727,Kepler-1231,1,1,1.00,1.01,0.023
1728,Kepler-1232,1,1,0.89,0.92,-0.359
1729,Kepler-1233,1,1,1.25,1.16,0.221
1730,Kepler-1234,1,1,0.76,0.80,-0.454
1731,Kepler-1235,1,1,0.90,0.93,-0.156
1732,Kepler-1236,1,1,0.82,0.86,-0.379
1733,Kepler-1237,1,1,0.90,0.94,-0.258
1734,Kepler-1238,1,1,1.48,1.30,0.584
1735,Kepler-1239,1,1,1.57,1.40,0.447
1736,Kepler-124,1,3,0.64,0.84,-0.467
1737,Kepler-1240,1,1,0.96,0.98,0.223
1738,Kepler-1241,1,1,0.80,0.84,-0.324
1739,Kepler-1242,1,1,0.74,0.77,-0.516
1740,Kepler-1243,1,1,0.94,0.96,-0.244
1741,Kepler-1244,1,1,1.77,1.46,1.032
1742,Kepler-1245,1,2,0.83,0.86,-0.411
1743,Kepler-1246,1,1,0.69,0.73,-0.727
1744,Kepler-1247,1,1,0.82,0.86,-0.345
1745,Kepler-1248,1,1,1.21,1.21,0.276
1746,Kepler-1249,1,1,1.28,1.19,0.428
1747,Kepler-125,1,2,0.51,0.54,-1.328
1748,Kepler-1250,1,1,0.98,0.99,0.343
1749,Kepler-1251,1,1,0.89,0.92,-0.153
1750,Kepler-1252,1,1,1.09,1.06,-0.130
1751,Kepler-1253,1,1,1.10,0.97,0.345
1752,Kepler-1254,1,3,0.75,0.78,-0.572
1753,Kepler-1255,1,1,1.12,1.08,0.307
1754,Kepler-1256,1,1,1.36,1.17,0.428
1755,Kepler-1257,1,1,0.87,0.90,-0.136
1756,Kepler-1258,1,1,0.99,0.99,0.094
1757,Kepler-1259,1,1,0.77,0.80,-0.333
1758,Kepler-126,1,3,1.36,1.18,0.452
1759,Kepler-1260,1,1,1.08,1.06,0.526
1760,Kepler-1261,1,1,0.77,0.82,-0.523
1761,Kepler-1262,1,1,0.98,0.99,-0.105
1762,Kepler-1263,1,1,0.80,0.84,-0.414
1763,Kepler-1264,1,1,0.98,0.99,-0.055
1764,Kepler-1265,1,1,0.69,0.71,-0.700
1765,Kepler-1266,1,2,0.76,0.80,-0.530
1766,Kepler-1267,1,1,1.20,1.15,0.003
1767,Kepler-1268,1,1,1.09,1.06,0.345
1768,Kepler-1269,1,1,1.15,1.10,0.556
1769,Kepler-127,1,3,1.36,1.27,0.407
1770,Kepler-1270,1,1,3.38,1.28,0.713
1771,Kepler-1271,1,1,1.23,1.13,0.219
1772,Kepler-1272,1,1,1.09,1.06,0.370
1773,Kepler-1273,1,1,0.91,0.94,-0.305
1774,Kepler-1274,1,1,2.17,1.45,0.798
1775,Kepler-1275,1,1,1.36,1.23,0.315
1776,Kepler-1276,1,1,1.21,1.14,0.220
1777,Kepler-1277,1,1,0.92,0.94,-0.199
1778,Kepler-1278,1,1,1.16,1.11,0.366
1779,Kepler-1279,1,1,1.33,1.21,0.693
1780,Kepler-128,1,2,1.61,1.09,0.575
1781,Kepler-1280,1,1,1.32,1.20,0.679
1782,Kepler-1281,1,1,0.83,0.87,-0.292
1783,Kepler-1282,1,1,0.89,0.92,-0.183
1784,Kepler-1283,1,1,1.25,1.16,0.927
1785,Kepler-1284,1,1,0.79,0.84,-0.395
1786,Kepler-1285,1,1,1.28,1.20,0.481
1787,Kepler-1286,1,1,0.98,1.00,0.128
1788,Kepler-1287,1,1,0.94,0.96,-0.091
1789,Kepler-1288,1,1,1.29,1.20,0.302
1790,Kepler-1289,1,1,1.17,1.10,0.160
1791,Kepler-129,1,3,1.65,1.18,0.464
1792,Kepler-1290,1,1,0.93,0.95,0.069
1793,Kepler-1291,1,1,0.80,0.84,-0.467
1794,Kepler-1292,1,1,0.93,0.95,-0.091
1795,Kepler-1293,1,1,1.28,1.18,0.604
1796,Kepler-1294,1,1,0.97,0.99,0.421
1797,Kepler-1295,1,1,0.89,0.92,-0.283
1798,Kepler-1296,1,1,0.83,0.87,0.486
1799,Kepler-1297,1,1,0.99,0.99,0.302
1800,Kepler-1298,1,1,2.00,1.45,0.840
1801,Kepler-1299,1,1,0.91,0.94,-0.106
1802,Kepler-130,2,3,1.13,0.96,0.198
1803,Kepler-1300,1,1,1.79,1.29,0.636
1804,Kepler-1301,1,1,0.81,0.85,-0.346
1805,Kepler-1302,1,1,0.82,0.86,-0.467
1806,Kepler-1303,1,1,1.00,1.01,-0.002
1807,Kepler-1304,1,1,0.81,0.85,0.639
1808,Kepler-1305,1,1,0.96,0.97,0.084
1809,Kepler-1306,1,1,0.97,0.98,-0.063
1810,Kepler-1307,1,1,1.08,1.06,-0.205
1811,Kepler-1308,1,1,0.34,0.35,-1.503
1812,Kepler-1309,1,1,0.80,0.85,-0.603
1813,Kepler-131,1,2,1.03,1.02,0.022
1814,Kepler-1310,1,1,0.88,0.91,-0.192
1815,Kepler-1311,1,3,1.40,1.05,0.472
1816,Kepler-1312,1,2,0.92,0.99,-0.099
1817,Kepler-1313,1,1,0.85,0.92,-0.325
1818,Kepler-1314,1,1,0.59,0.60,-1.891
1819,Kepler-1315,1,2,0.75,0.80,-0.628
1820,Kepler-1316,1,1,1.12,1.04,0.253
1821,Kepler-1317,1,1,0.79,0.83,-0.414
1822,Kepler-1318,1,1,0.70,0.73,-0.730
1823,Kepler-1319,2,1,0.54,0.56,-1.457
1824,Kepler-132,2,4,1.18,0.98,0.211
1825,Kepler-1320,1,1,0.74,0.80,-0.729
1826,Kepler-1321,1,3,0.53,0.54,-0.862
1827,Kepler-1322,1,2,0.87,0.90,-0.101
1828,Kepler-1323,1,1,1.40,1.18,0.295
1829,Kepler-1324,1,1,0.73,0.78,-0.673
1830,Kepler-1325,1,1,0.91,0.93,-0.136
1831,Kepler-1326,1,1,1.74,1.45,0.523
1832,Kepler-1327,1,1,1.03,1.02,0.036
1833,Kepler-1328,1,1,0.99,1.00,0.228
1834,Kepler-1329,1,1,0.69,0.72,-0.771
1835,Kepler-133,1,2,1.43,1.02,0.410
1836,Kepler-1330,1,1,0.94,0.97,0.426
1837,Kepler-1331,1,1,0.69,0.72,-0.909
1838,Kepler-1332,1,1,0.90,0.95,-0.137
1839,Kepler-1333,1,1,0.92,0.94,-0.188
1840,Kepler-1334,1,1,0.91,0.94,0.028
1841,Kepler-1335,1,1,0.74,0.77,-0.555
1842,Kepler-1336,1,2,1.30,0.94,0.421
1843,Kepler-1337,1,1,0.67,0.70,-0.742
1844,Kepler-1338,1,1,1.05,1.04,0.247
1845,Kepler-1339,1,1,0.93,0.94,0.188
1846,Kepler-134,1,2,1.18,1.06,0.061
1847,Kepler-1340,1,1,1.42,1.27,0.087
1848,Kepler-1341,2,1,0.72,0.79,-0.638
1849,Kepler-1342,1,1,0.90,0.93,-0.261
1850,Kepler-1343,1,1,0.93,0.95,0.195
1851,Kepler-1344,1,1,1.13,1.09,0.146
1852,Kepler-1345,1,1,1.55,1.32,0.693
1853,Kepler-1346,1,1,1.21,1.14,-0.008
1854,Kepler-1347,1,1,0.79,0.82,-0.388
1855,Kepler-1348,1,1,1.04,1.04,0.204
1856,Kepler-1349,1,1,1.28,1.16,0.343
1857,Kepler-135,1,2,1.27,1.25,0.448
1858,Kepler-1350,1,2,0.53,0.55,-1.283
1859,Kepler-1351,1,1,0.67,0.70,-0.983
1860,Kepler-1352,1,1,1.16,1.11,0.263
1861,Kepler-1353,1,1,0.72,0.76,-0.615
1862,Kepler-1354,1,1,1.24,1.16,0.302
1863,Kepler-1355,1,1,0.83,0.88,-0.329
1864,Kepler-1356,1,1,0.78,0.82,-0.486
1865,Kepler-1357,1,1,0.90,0.93,-0.146
1866,Kepler-1358,1,1,0.79,0.82,-0.413
1867,Kepler-1359,1,1,0.72,0.78,-0.717
1868,Kepler-136,2,2,1.35,1.20,0.467
1869,Kepler-1360,1,1,1.83,1.51,0.923
1870,Kepler-1361,1,1,0.79,0.83,-0.437
1871,Kepler-1362,1,1,0.74,0.80,-0.601
1872,Kepler-1363,1,1,0.72,0.76,-0.626
1873,Kepler-1364,1,1,1.79,1.49,0.792
1874,Kepler-1365,1,2,1.05,1.00,0.425
1875,Kepler-1366,1,1,0.60,0.62,-0.996
1876,Kepler-1367,1,1,0.60,0.62,-0.905
1877,Kepler-1368,1,1,1.08,1.07,0.051
1878,Kepler-1369,1,1,0.99,0.99,-0.010
1879,Kepler-137,1,2,0.80,0.91,-0.292
1880,Kepler-1370,1,2,1.29,1.19,0.458
1881,Kepler-1371,1,2,0.83,0.87,-0.198
1882,Kepler-1372,1,1,0.97,0.98,0.012
1883,Kepler-1373,1,1,1.33,1.22,0.774
1884,Kepler-1374,1,1,0.81,0.85,-0.368
1885,Kepler-1375,1,1,1.78,1.47,0.822
1886,Kepler-1376,1,1,0.97,0.98,-0.071
1887,Kepler-1377,1,1,0.82,0.86,-0.293
1888,Kepler-1378,1,1,0.67,0.70,-0.903
1889,Kepler-1379,1,1,0.79,0.83,-0.403
1890,Kepler-138,1,4,0.54,0.54,-1.252
1891,Kepler-1380,1,1,0.94,0.96,0.473
1892,Kepler-1381,1,1,0.94,0.96,-0.117
1893,Kepler-1382,1,1,1.72,1.36,0.572
1894,Kepler-1383,1,1,1.44,1.26,0.568
1895,Kepler-1384,1,1,0.74,0.78,-0.539
1896,Kepler-1385,1,1,1.29,1.15,0.450
1897,Kepler-1386,1,1,1.03,1.02,0.009
1898,Kepler-1387,1,1,0.77,0.82,-0.560
1899,Kepler-1388,1,4,0.61,0.63,-1.107
1900,Kepler-1389,1,1,0.74,0.81,-0.534
1901,Kepler-139,1,2,1.30,1.05,0.016
1902,Kepler-1390,1,1,0.98,0.98,-0.100
1903,Kepler-1391,1,1,1.10,1.03,0.439
1904,Kepler-1392,1,1,0.85,0.88,-0.231
1905,Kepler-1393,1,1,0.92,0.95,0.151
1906,Kepler-1394,1,1,2.55,1.64,0.811
1907,Kepler-1395,1,1,1.23,1.17,0.277
1908,Kepler-1396,1,1,1.27,1.18,0.204
1909,Kepler-1397,1,1,1.12,1.09,0.591
1910,Kepler-1398,1,2,1.18,1.13,0.312
1911,Kepler-1399,1,1,0.96,0.97,0.010
1912,Kepler-14,2,1,2.05,1.51,0.799
1913,Kepler-140,1,2,1.29,1.15,0.251
1914,Kepler-1400,1,1,0.78,0.83,-0.578
1915,Kepler-1401,1,1,1.10,1.07,0.140
1916,Kepler-1402,1,1,0.87,0.90,0.448
1917,Kepler-1403,1,1,1.15,1.11,0.372
1918,Kepler-1404,1,1,0.80,0.84,-0.370
1919,Kepler-1405,1,1,1.07,1.05,0.022
1920,Kepler-1406,1,1,1.12,1.05,0.135
1921,Kepler-1407,1,1,1.15,1.10,0.271
1922,Kepler-1408,1,1,1.35,1.21,0.579
1923,Kepler-1409,1,1,0.79,0.83,-0.422
1924,Kepler-141,1,2,0.79,1.00,-0.446
1925,Kepler-1410,1,1,0.60,0.63,-1.158
1926,Kepler-1411,1,1,0.92,0.95,0.041
1927,Kepler-1412,1,1,1.27,1.06,0.383
1928,Kepler-1413,1,1,0.80,0.84,-0.391
1929,Kepler-1414,1,1,0.75,0.80,-0.464
1930,Kepler-1415,1,1,0.84,0.89,-0.297
1931,Kepler-1416,1,1,1.15,1.09,0.284
1932,Kepler-1417,1,1,1.02,1.02,0.395
1933,Kepler-1418,1,1,0.72,0.77,-0.616
1934,Kepler-1419,1,1,1.01,1.01,0.042
1935,Kepler-142,1,3,1.27,0.99,0.107
1936,Kepler-1420,1,1,0.79,0.82,-0.232
1937,Kepler-1421,1,1,1.42,1.25,0.599
1938,Kepler-1422,1,1,1.23,1.15,0.447
1939,Kepler-1423,1,1,0.75,0.79,-0.520
1940,Kepler-1424,1,1,1.07,1.02,0.271
1941,Kepler-1425,1,1,0.95,0.97,0.398
1942,Kepler-1426,1,1,1.02,1.02,0.035
1943,Kepler-1427,1,1,1.01,1.01,0.016
1944,Kepler-1428,1,1,1.36,1.28,0.944
1945,Kepler-1429,1,1,1.07,1.05,0.138
1946,Kepler-143,1,2,1.36,1.06,0.294
1947,Kepler-1430,1,1,0.72,0.77,-0.816
1948,Kepler-1431,1,1,1.03,1.03,0.243
1949,Kepler-1432,1,1,1.13,1.09,0.449
1950,Kepler-1433,1,1,1.19,1.14,0.247
1951,Kepler-1434,1,1,2.04,1.47,0.862
1952,Kepler-1435,1,1,1.32,1.21,0.468
1953,Kepler-1436,1,1,1.09,1.06,0.801
1954,Kepler-1437,1,1,0.90,0.93,0.316
1955,Kepler-1438,1,1,0.96,0.97,0.123
1956,Kepler-1439,1,1,0.43,0.46,-1.544
1957,Kepler-144,1,2,1.24,1.15,0.282
1958,Kepler-1440,1,1,0.96,0.98,0.377
1959,Kepler-1441,1,1,1.00,1.00,0.325
1960,Kepler-1442,1,1,1.44,1.34,0.651
1961,Kepler-1443,1,1,1.27,1.19,0.561
1962,Kepler-1444,1,1,1.05,1.03,0.021
1963,Kepler-1445,1,1,1.26,1.13,0.340
1964,Kepler-1446,1,1,0.75,0.81,-0.651
1965,Kepler-1447,1,1,0.95,0.97,-0.042
1966,Kepler-1448,1,1,0.93,0.95,-0.069
1967,Kepler-1449,1,1,1.10,1.08,0.509
1968,Kepler-145,1,2,1.85,1.32,0.692
1969,Kepler-1450,1,1,0.68,0.71,-0.768
1970,Kepler-1451,1,1,0.99,1.00,-0.119
1971,Kepler-1452,1,1,2.06,1.41,0.721
1972,Kepler-1453,1,1,0.94,0.97,-0.140
1973,Kepler-1454,1,1,0.86,0.90,-0.255
1974,Kepler-1455,1,1,0.60,0.62,-1.141
1975,Kepler-1456,1,1,0.62,0.64,-0.957
1976,Kepler-1457,1,1,1.01,1.01,0.215
1977,Kepler-1458,1,1,0.94,0.96,-0.240
1978,Kepler-1459,1,1,0.74,0.78,-0.523
1979,Kepler-146,1,2,1.21,1.10,0.148
1980,Kepler-1460,1,1,0.67,0.70,-0.844
1981,Kepler-1461,1,1,0.74,0.79,-0.645
1982,Kepler-1462,1,1,1.00,1.00,-0.314
1983,Kepler-1463,1,1,0.95,0.96,0.092
1984,Kepler-1464,1,2,1.01,1.02,0.430
1985,Kepler-1465,1,1,0.71,0.75,-0.652
1986,Kepler-1466,1,1,1.02,1.01,-0.023
1987,Kepler-1467,1,1,0.82,0.86,-0.351
1988,Kepler-1468,1,3,1.05,1.04,0.531
1989,Kepler-1469,1,1,0.89,0.92,-0.274
1990,Kepler-147,1,2,1.47,1.14,0.427
1991,Kepler-1470,1,1,0.76,0.80,-0.486
1992,Kepler-1471,1,2,0.93,0.95,-0.199
1993,Kepler-1472,1,1,1.25,1.16,0.420
1994,Kepler-1473,1,1,1.09,1.09,0.194
1995,Kepler-1474,1,1,1.04,1.04,0.029
1996,Kepler-1475,1,1,1.28,1.18,0.254
1997,Kepler-1476,1,1,0.96,0.98,-0.243
1998,Kepler-1477,1,1,0.78,0.81,-0.196
1999,Kepler-1478,1,1,1.06,1.04,0.304
2000,Kepler-1479,1,1,0.98,0.99,0.145
2001,Kepler-148,1,3,0.85,0.86,-0.383
2002,Kepler-1480,2,1,0.81,0.85,-0.449
2003,Kepler-1481,1,1,0.75,0.80,-0.587
2004,Kepler-1482,1,1,0.84,0.88,-0.083
2005,Kepler-1483,1,1,1.40,1.25,0.394
2006,Kepler-1484,1,1,0.92,0.94,0.796
2007,Kepler-1485,1,1,1.12,1.11,0.280
2008,Kepler-1486,1,1,1.12,1.08,0.312
2009,Kepler-1487,1,2,1.63,1.38,0.557
2010,Kepler-1488,1,2,1.31,1.05,0.587
2011,Kepler-1489,1,1,0.90,0.93,0.198
2012,Kepler-149,1,3,0.95,0.92,-0.119
2013,Kepler-1490,1,1,0.87,0.90,-0.319
2014,Kepler-1491,1,2,0.99,1.00,0.355
2015,Kepler-1492,1,1,0.72,0.77,-0.754
2016,Kepler-1493,1,1,1.29,1.06,0.249
2017,Kepler-1494,1,1,0.94,0.96,0.079
2018,Kepler-1495,1,1,1.04,1.03,0.052
2019,Kepler-1496,1,1,1.27,1.18,0.304
2020,Kepler-1497,1,1,0.95,0.96,-0.073
2021,Kepler-1498,1,1,0.81,0.86,-0.166
2022,Kepler-1499,1,1,0.78,0.82,-0.464
2023,Kepler-15,1,1,0.99,1.02,-0.087
2024,Kepler-150,1,5,0.94,0.94,-0.161
2025,Kepler-1500,1,1,1.00,1.00,0.275
2026,Kepler-1501,1,1,1.30,1.20,0.202
2027,Kepler-1502,1,1,1.72,1.44,0.742
2028,Kepler-1503,1,1,0.74,0.77,-0.144
2029,Kepler-1504,1,1,0.81,0.85,0.468
2030,Kepler-1505,1,1,0.86,0.93,0.149
2031,Kepler-1506,1,1,0.93,0.95,0.426
2032,Kepler-1507,1,1,0.85,0.89,-0.324
2033,Kepler-1508,1,1,1.22,1.14,0.537
2034,Kepler-1509,1,1,0.99,1.00,0.399
2035,Kepler-151,1,2,0.83,0.87,-0.334
2036,Kepler-1510,1,1,1.28,1.19,0.377
2037,Kepler-1511,1,1,1.29,1.17,0.838
2038,Kepler-1512,1,1,0.67,0.73,-1.695
2039,Kepler-1513,1,1,0.97,0.99,-0.170
2040,Kepler-1514,1,2,1.29,1.20,0.328
2041,Kepler-1515,1,1,1.41,1.30,0.566
2042,Kepler-1516,1,1,1.07,1.04,0.446
2043,Kepler-1517,1,1,1.95,1.58,0.879
2044,Kepler-1518,1,2,1.88,1.54,0.691
2045,Kepler-1519,1,1,0.91,0.94,0.326
2046,Kepler-152,1,2,0.72,0.83,-0.465
2047,Kepler-1520,1,1,0.71,0.76,-0.673
2048,Kepler-1521,1,1,0.76,0.81,-0.569
2049,Kepler-1522,1,1,0.93,0.96,0.092
2050,Kepler-1523,1,1,0.96,0.97,-0.099
2051,Kepler-1524,1,1,1.25,1.17,-0.006
2052,Kepler-1525,1,1,1.04,1.07,-0.011
2053,Kepler-1526,1,1,0.69,0.73,-0.707
2054,Kepler-1527,1,1,1.32,1.21,0.482
2055,Kepler-1528,1,1,1.03,1.03,-0.064
2056,Kepler-1529,1,1,0.77,0.81,-0.520
2057,Kepler-153,1,2,0.89,0.83,-0.446
2058,Kepler-1530,1,3,0.88,0.92,-0.311
2059,Kepler-1531,1,1,1.27,1.16,0.304
2060,Kepler-1532,1,1,0.88,0.91,-0.141
2061,Kepler-1533,1,1,1.51,1.31,0.662
2062,Kepler-1534,1,1,0.86,0.90,-0.233
2063,Kepler-1535,1,1,1.11,1.08,0.165
2064,Kepler-1536,1,1,0.67,0.71,-0.822
2065,Kepler-1537,1,1,0.77,0.81,-0.423
2066,Kepler-1538,1,1,1.03,1.03,-0.085
2067,Kepler-1539,1,1,0.80,0.84,-0.426
2068,Kepler-154,1,5,1.00,0.98,0.033
2069,Kepler-1540,2,1,0.69,0.74,-0.818
2070,Kepler-1541,1,1,0.81,0.86,-0.336
2071,Kepler-1542,1,4,0.99,0.94,0.070
2072,Kepler-1543,1,1,1.65,1.39,0.487
2073,Kepler-1544,1,1,0.74,0.81,-0.606
2074,Kepler-1545,1,1,0.80,0.84,-0.277
2075,Kepler-1546,1,1,0.93,0.95,-0.130
2076,Kepler-1547,1,1,1.18,1.12,0.222
2077,Kepler-1548,1,1,0.97,0.99,-0.307
2078,Kepler-1549,1,1,0.84,0.88,-0.273
2079,Kepler-155,1,2,0.62,0.64,-1.210
2080,Kepler-1550,1,1,1.11,1.07,0.119
2081,Kepler-1551,1,1,1.22,1.14,0.244
2082,Kepler-1552,1,1,0.78,0.85,-0.201
2083,Kepler-1553,1,1,0.81,0.85,-0.338
2084,Kepler-1554,1,1,0.81,0.84,-0.393
2085,Kepler-1555,1,1,1.06,1.04,0.389
2086,Kepler-1556,1,1,0.95,0.97,-0.231
2087,Kepler-1557,1,1,1.17,1.11,0.119
2088,Kepler-1558,1,1,0.79,0.83,-0.480
2089,Kepler-1559,1,1,0.82,0.86,-0.276
2090,Kepler-156,1,2,0.81,0.84,-0.440
2091,Kepler-1560,1,1,1.02,1.02,-0.034
2092,Kepler-1561,1,1,1.11,1.07,-0.020
2093,Kepler-1562,1,1,1.05,1.02,0.491
2094,Kepler-1563,1,1,0.99,1.00,-0.010
2095,Kepler-1564,1,1,0.90,0.93,-0.135
2096,Kepler-1565,1,1,0.73,0.76,-0.564
2097,Kepler-1566,1,1,0.81,0.84,-0.437
2098,Kepler-1567,1,1,0.93,0.95,-0.122
2099,Kepler-1568,1,1,1.19,1.09,0.258
2100,Kepler-1569,1,1,1.40,1.25,0.335
2101,Kepler-157,1,3,1.04,1.02,0.091
2102,Kepler-1570,1,1,0.89,0.92,0.414
2103,Kepler-1571,1,1,1.39,1.23,0.194
2104,Kepler-1572,1,1,0.95,0.97,0.373
2105,Kepler-1573,1,1,1.00,1.01,0.169
2106,Kepler-1574,1,1,1.08,1.06,0.156
2107,Kepler-1575,1,1,0.92,0.95,-0.037
2108,Kepler-1576,1,1,1.06,1.05,-0.063
2109,Kepler-1577,1,1,0.74,0.78,-0.607
2110,Kepler-1578,1,1,0.86,0.90,-0.165
2111,Kepler-1579,1,1,0.70,0.75,-0.940
2112,Kepler-158,1,2,0.62,0.66,-0.757
2113,Kepler-1580,1,1,2.15,1.47,0.926
2114,Kepler-1581,1,1,1.23,1.12,0.391
2115,Kepler-1582,1,1,0.30,0.28,-2.389
2116,Kepler-1583,1,1,0.91,0.94,-0.018
2117,Kepler-1584,1,1,1.13,1.10,0.252
2118,Kepler-1585,1,1,0.91,0.94,-0.434
2119,Kepler-1586,1,1,1.75,1.45,0.183
2120,Kepler-1587,1,1,1.22,1.08,0.326
2121,Kepler-1588,1,1,0.99,0.96,0.320
2122,Kepler-1589,1,1,1.25,1.18,0.329
2123,Kepler-159,1,2,0.66,0.63,-0.754
2124,Kepler-1590,1,1,1.16,1.11,0.063
2125,Kepler-1591,1,1,1.16,1.10,0.434
2126,Kepler-1592,1,1,1.28,1.18,0.507
2127,Kepler-1593,1,1,0.77,0.81,-0.652
2128,Kepler-1594,1,1,1.08,1.06,0.000
2129,Kepler-1595,1,1,0.80,0.84,-0.363
2130,Kepler-1596,1,1,0.92,0.95,0.431
2131,Kepler-1597,1,1,1.39,1.25,0.434
2132,Kepler-1598,1,1,1.09,1.07,-0.039
2133,Kepler-1599,1,1,0.99,0.99,0.241
2134,Kepler-16,2,1,0.65,0.69,-0.903
2135,Kepler-160,1,3,1.12,0.97,0.004
2136,Kepler-1600,1,2,0.82,0.86,-0.339
2137,Kepler-1601,1,1,1.07,1.04,0.085
2138,Kepler-1602,1,1,1.36,1.22,0.201
2139,Kepler-1603,1,1,1.31,1.21,0.706
2140,Kepler-1604,1,1,0.76,0.81,-0.527
2141,Kepler-1605,1,1,0.82,0.86,0.429
2142,Kepler-1606,1,1,0.86,0.90,-0.171
2143,Kepler-1607,1,1,1.21,1.14,0.709
2144,Kepler-1608,1,1,0.72,0.75,-0.537
2145,Kepler-1609,1,1,1.27,1.18,0.484
2146,Kepler-161,1,2,0.81,0.86,-0.447
2147,Kepler-1610,1,2,0.87,0.91,-0.483
2148,Kepler-1611,1,1,0.93,0.94,-0.113
2149,Kepler-1612,1,1,0.94,0.96,-0.188
2150,Kepler-1613,1,1,1.12,1.08,0.638
2151,Kepler-1614,1,1,0.76,0.79,-0.271
2152,Kepler-1615,1,1,1.05,1.04,0.389
2153,Kepler-1616,1,1,1.34,1.21,0.638
2154,Kepler-1617,1,1,1.22,1.15,0.341
2155,Kepler-1618,1,1,1.65,1.41,0.690
2156,Kepler-1619,1,1,1.00,1.00,0.326
2157,Kepler-162,1,2,0.96,0.95,0.155
2158,Kepler-1620,1,1,1.23,1.15,0.293
2159,Kepler-1621,1,1,1.24,1.15,0.478
2160,Kepler-1622,1,1,1.50,1.31,0.373
2161,Kepler-1623,1,1,1.00,1.00,-0.172
2162,Kepler-1624,1,1,0.47,0.50,-1.323
2163,Kepler-1625,1,1,0.94,0.96,0.437
2164,Kepler-1626,1,1,1.85,1.51,0.611
2165,Kepler-1627,1,1,0.84,0.87,-0.303
2166,Kepler-1628,1,1,0.52,0.55,-1.330
2167,Kepler-1629,1,1,1.01,1.01,-0.134
